frequency,quantity
6,0.03473071
7,0.115744
8,0.02413874
9,0.03137349
10,0.06565801
11,0.01840105
12,0.08771553
14,0.02501076
15,0.0266101
16,0.01264993
17,0.01565231
19,0.01078391
0,0.01539288
1,0.01807558
2,0.04566517
3,0.02836138
4,0.02332708
5,0.07395574
6,0.01310236
7,0.09333505
8,0.04479647
9,0.05020252
10,0.05197402
12,0.07214081
14,0.03639679
15,0.01993288
2,0.03645924
3,0.03801574
4,0.02976616
5,0.06829439
7,0.09259575
8,0.04491942
9,0.04602036
10,0.05770488
11,0.01289807
12,0.07219519
13,0.01561165
14,0.03431394
15,0.01925348
0,0.01367919
1,0.01512765
2,0.03853221
3,0.03972914
4,0.03683509
5,0.05912208
6,0.01685419
7,0.1032724
8,0.02911022
9,0.03492049
10,0.06190168
11,0.01618833
12,0.0750789
13,0.01130191
14,0.02097744
15,0.02983589
16,0.01458557
1,0.01306266
2,0.04359956
3,0.02726601
5,0.0995416
6,0.03940966
7,0.1195961
8,0.01612213
9,0.03474858
10,0.06407719
11,0.02162377
12,0.09906668
13,0.01210412
14,0.03023477
15,0.02071396
17,0.01015851
1,0.01269823
2,0.0438486
3,0.02896118
4,0.01473864
5,0.08436994
6,0.02015487
7,0.093625
8,0.044109
9,0.04532147
10,0.06317841
11,0.01237391
12,0.07819333
13,0.01167941
14,0.02816912
15,0.02308078
16,0.01004208
29,0.01071622
34,0.01134431
0,0.0143764
1,0.01716627
2,0.04565984
3,0.03034575
4,0.0237762
5,0.07316788
6,0.01222315
7,0.08826814
8,0.04407946
9,0.05518319
10,0.05275816
12,0.0751093
14,0.02755648
15,0.02119374
2,0.03201071
3,0.04171662
4,0.03588297
5,0.06234023
6,0.01132163
7,0.09444118
8,0.03807528
9,0.04610544
10,0.06108573
11,0.01257362
12,0.07914465
13,0.01308926
14,0.02869264
15,0.01987188
2,0.04195163
3,0.02852354
4,0.02276051
5,0.07287954
6,0.01703912
7,0.1002225
8,0.01944464
9,0.02585946
10,0.06828322
11,0.03264044
12,0.08777933
13,0.01875402
14,0.02614256
15,0.02934409
16,0.01690312
17,0.01297771
18,0.01169092
20,0.01015548
21,0.01082511
26,0.01013792
31,0.01122022
0,0.01245556
1,0.01557793
2,0.04559956
3,0.02467166
5,0.09034439
6,0.03572565
7,0.1089292
8,0.01890046
9,0.03859683
10,0.06358055
11,0.02037005
12,0.08801588
14,0.01995227
15,0.02353251
17,0.013797
0,0.01509132
1,0.01776321
2,0.04503854
3,0.02845858
4,0.02332763
5,0.06970885
7,0.08576231
8,0.04267034
9,0.0454277
10,0.05923481
11,0.01491299
12,0.07029673
13,0.02059491
14,0.02724972
15,0.01752731
2,0.03560851
3,0.03742129
4,0.0283362
5,0.06418741
7,0.08506031
8,0.04110957
9,0.04794095
10,0.05947434
11,0.01499523
12,0.07375801
14,0.03052831
15,0.01535506
0,0.01386737
1,0.0152463
2,0.03749484
3,0.0390146
4,0.03523273
5,0.05524795
6,0.01642228
7,0.09931864
8,0.02785948
9,0.03749485
10,0.06284733
11,0.0154022
12,0.07618333
14,0.01695605
15,0.02551791
16,0.0135968
0,0.01882658
1,0.02192257
2,0.0506215
3,0.01585458
5,0.08141582
6,0.03357664
7,0.1130539
9,0.03521792
10,0.06316154
11,0.02695803
12,0.09414399
13,0.02355048
14,0.03520017
15,0.01437427
0,0.01514663
1,0.01801395
2,0.04689414
3,0.02239294
5,0.08791187
6,0.03780907
7,0.1179421
8,0.02381233
9,0.04519337
10,0.05691326
11,0.01601533
12,0.09087399
13,0.01526992
14,0.02368419
15,0.02256528
17,0.01117661
0,0.01403111
1,0.01657995
2,0.04420338
3,0.0289298
4,0.02416939
5,0.06934053
7,0.09369147
8,0.04185291
9,0.05186121
10,0.05695581
11,0.01843826
12,0.07170808
13,0.01276013
14,0.02832119
15,0.01529871
2,0.03441042
3,0.0377526
4,0.03174961
5,0.05942765
6,0.01386932
7,0.09432219
8,0.04043623
9,0.03717877
10,0.06324685
11,0.01280854
12,0.06678601
13,0.02242161
14,0.01746325
15,0.02463628
16,0.01244514
0,0.01180386
1,0.01538903
2,0.04429318
3,0.02231339
5,0.08197749
6,0.02561401
7,0.1004278
8,0.02854713
9,0.01216969
10,0.08151793
11,0.03308265
12,0.09286416
13,0.01113078
14,0.0170559
15,0.02662599
16,0.01267042
17,0.01287334
0,0.01435744
1,0.01754807
2,0.04312585
3,0.02477754
5,0.09126519
6,0.0316298
7,0.09549744
8,0.0411989
9,0.01184261
10,0.09194407
11,0.03973958
12,0.09261475
14,0.01197815
15,0.02240644
32,0.01208797
2,0.03434907
3,0.03230419
4,0.01034013
5,0.09852733
6,0.03774115
7,0.1002141
8,0.03556067
9,0.01838893
10,0.08346058
11,0.02792513
12,0.0883044
13,0.01367804
15,0.02692803
17,0.0116684
32,0.01238135
2,0.03664128
3,0.02722472
5,0.08645219
6,0.02750388
7,0.09285882
8,0.03868834
9,0.03055813
10,0.07531355
11,0.02005717
12,0.07634746
13,0.01398606
14,0.02085011
15,0.02886385
16,0.01309791
17,0.01512738
0,0.01407431
1,0.01652603
2,0.04322416
3,0.02783745
4,0.02025196
5,0.06960494
6,0.01212785
7,0.0813163
8,0.04729454
9,0.05070603
10,0.05691009
12,0.07226598
13,0.0114022
14,0.02546543
15,0.01875636
2,0.03168816
3,0.03736063
4,0.03231726
5,0.06134119
7,0.08401721
8,0.04138751
9,0.04482003
10,0.0635059
11,0.0140766
12,0.06818495
13,0.01827266
14,0.02615343
15,0.01846003
0,0.01592109
1,0.0190655
2,0.04801623
3,0.01970087
5,0.08605447
6,0.03293861
7,0.1083875
8,0.0138941
9,0.03287711
10,0.07131214
11,0.02703767
12,0.09873041
13,0.01185521
14,0.03431264
15,0.01168687
0,0.01332579
1,0.01667284
2,0.0450433
3,0.02476799
5,0.08870961
6,0.03455727
7,0.1077885
8,0.01973743
9,0.03752225
10,0.06868523
11,0.02187507
12,0.08133902
14,0.01906181
15,0.02322452
16,0.01022719
17,0.01187323
0,0.01331578
1,0.01569136
2,0.04534011
3,0.02860115
4,0.02566664
5,0.07101228
6,0.01064517
7,0.08572301
8,0.04152023
9,0.0530112
10,0.05569907
11,0.01250471
12,0.06879039
14,0.02851202
15,0.01661399
2,0.03494374
3,0.04070908
4,0.03271892
5,0.06244982
7,0.08792132
8,0.04306639
9,0.04633866
10,0.06213631
11,0.01830995
12,0.06660547
13,0.02226432
14,0.02844868
15,0.0182274
0,0.01348268
1,0.01505838
2,0.03781051
3,0.04008608
4,0.03677369
5,0.05557225
6,0.01527257
7,0.09941222
8,0.02403541
9,0.03737067
10,0.06443203
