frequency,quantity
15,0.01595052
0,0.01176097
1,0.01448164
2,0.03902069
3,0.03791203
4,0.01860856
5,0.06859144
6,0.02183555
7,0.08598676
8,0.08411746
9,0.03940178
10,0.03218736
11,0.01968226
12,0.05240634
13,0.02395538
15,0.01230173
0,0.01079708
1,0.01364306
2,0.03710563
3,0.04420208
4,0.0193498
5,0.06640029
6,0.02640905
7,0.07899673
8,0.09158656
9,0.029554
10,0.03052759
11,0.02254461
12,0.0436402
13,0.02806145
15,0.01062551
0,0.0165812
1,0.01948777
2,0.04220223
3,0.03632239
4,0.01116583
5,0.06761241
6,0.02443535
7,0.07269543
8,0.09560864
9,0.03380265
10,0.02582582
11,0.02805101
12,0.04436139
13,0.02764209
15,0.01253121
0,0.01725745
1,0.02005619
2,0.04529199
3,0.03441986
5,0.06751999
6,0.0232126
7,0.08279465
8,0.08867912
9,0.03044529
10,0.02744222
11,0.02966162
12,0.04326222
13,0.0293338
15,0.01242079
0,0.01668815
1,0.01937851
2,0.04399763
3,0.03575221
4,0.0100684
5,0.06986684
6,0.02595476
7,0.0827751
8,0.09231398
9,0.03382003
10,0.02764517
11,0.02540589
12,0.04463933
13,0.02747235
15,0.01437042
0,0.01596249
1,0.01841134
2,0.04256844
3,0.03227647
4,0.01225469
5,0.06724599
6,0.02949536
7,0.07936192
8,0.09274799
9,0.03258143
10,0.02528619
11,0.02998673
12,0.04281414
13,0.0292341
15,0.01308847
0,0.01446079
1,0.01676643
2,0.04190692
3,0.03379628
4,0.01295315
5,0.06467492
6,0.02275354
7,0.08413085
8,0.0869318
9,0.03346711
10,0.0293733
11,0.02007717
12,0.04810398
13,0.02375271
15,0.0142639
32,0.01027213
0,0.01078749
1,0.01296406
2,0.03816392
3,0.03350627
4,0.01593189
5,0.06402678
6,0.01858879
7,0.085368
8,0.08096405
9,0.03822518
10,0.03369956
11,0.01643097
12,0.04494687
13,0.01894616
14,0.01479234
15,0.01649695
32,0.01081539
1,0.01277204
2,0.03158633
3,0.04171043
4,0.02529448
5,0.05743418
6,0.0237652
7,0.08822957
8,0.07749856
9,0.03086677
10,0.03824577
11,0.01297624
12,0.04395599
13,0.02707769
14,0.01270363
15,0.01084626
2,0.03441407
3,0.04648441
4,0.0211269
5,0.05435872
6,0.03240524
7,0.08806556
8,0.08367781
9,0.02825684
10,0.03501576
11,0.02028255
12,0.03747474
