frequency,quantity
5,0.07514239
6,0.02239654
7,0.06833246
8,0.03331429
9,0.0195874
10,0.06691928
11,0.01410246
12,0.03165784
13,0.01571642
14,0.01240555
15,0.02156472
17,0.01075083
0,0.01269748
1,0.01473179
2,0.03479854
3,0.02228909
4,0.01481356
5,0.05772761
6,0.01055872
7,0.05826045
8,0.04131078
9,0.03532565
10,0.05291548
12,0.03343493
13,0.01368893
14,0.01879152
15,0.01282323
1,0.010399
2,0.03117055
3,0.02627906
4,0.0175515
5,0.05761224
7,0.05694897
8,0.03729464
9,0.03893825
10,0.05263482
12,0.04052169
14,0.01566449
15,0.01187017
2,0.02593815
3,0.03269629
4,0.02569297
5,0.05414143
7,0.0638698
8,0.028964
9,0.0359537
10,0.05526985
11,0.01226723
12,0.04389914
13,0.01214864
14,0.01229374
15,0.01355663
2,0.03170476
3,0.02602667
4,0.01927195
5,0.05988976
7,0.06609675
8,0.0191826
9,0.01796536
10,0.0667586
11,0.02074911
12,0.04708873
13,0.01337749
15,0.01951819
16,0.01163174
17,0.01025539
0,0.0141682
1,0.01687674
2,0.04078871
3,0.01763446
5,0.07555556
6,0.0238359
7,0.07435874
8,0.01738154
9,0.01654526
10,0.06784575
11,0.0235962
12,0.05571529
14,0.01524281
1,0.01057495
2,0.03548036
3,0.02628945
4,0.0121193
5,0.07049619
6,0.01486645
7,0.06273807
8,0.03555275
9,0.03108999
10,0.05854778
11,0.012803
12,0.03576131
13,0.0123094
14,0.0187301
15,0.01024246
0,0.01445237
1,0.01666283
2,0.03846218
3,0.02447787
4,0.01479262
5,0.06326297
6,0.01225327
7,0.06236469
8,0.03834094
9,0.03221452
10,0.0520766
12,0.03551939
13,0.01296101
15,0.01464332
1,0.01095651
2,0.03258091
3,0.02869068
4,0.01721611
5,0.06067837
7,0.05876701
8,0.04475156
9,0.03401062
10,0.05213961
12,0.03552924
13,0.01378535
14,0.01357143
15,0.01468718
2,0.0251397
3,0.03663058
4,0.02378543
5,0.05382226
6,0.01530441
7,0.06757689
8,0.03871799
9,0.02773483
10,0.05561453
12,0.03579359
13,0.01077131
14,0.01776817
15,0.01818073
0,0.01110191
1,0.01232506
2,0.02865286
3,0.03388919
4,0.02515073
5,0.0495034
6,0.01787077
7,0.07145005
8,0.03213227
9,0.01886872
10,0.06136004
12,0.03134784
13,0.01140806
15,0.02425197
2,0.03349406
3,0.02274564
5,0.06601581
6,0.01142646
7,0.06510062
8,0.03468417
10,0.07680445
11,0.01906208
12,0.04012015
13,0.01806819
15,0.02489612
16,0.01052908
0,0.01226391
1,0.0147542
2,0.03381686
3,0.02207935
5,0.07684159
6,0.0210104
7,0.06802546
8,0.04557917
9,0.01051706
10,0.07883992
11,0.02603022
12,0.04208384
15,0.0183968
2,0.02715524
3,0.02796032
5,0.08338095
6,0.02890583
7,0.07718227
8,0.02909236
9,0.01199237
10,0.0690439
11,0.02029453
12,0.04237801
15,0.02041803
1,0.01144807
2,0.03343349
3,0.02355758
