frequency,quantity
28,0.01106714
26,0.01405275
27,0.01662709
26,0.01405275
27,0.01662709
26,0.01506238
27,0.01188516
29,0.01088864
26,0.01506238
27,0.01188516
29,0.01088864
25,0.01192888
26,0.01689773
28,0.01198687
29,0.01655986
25,0.01192888
26,0.01689773
28,0.01198687
29,0.01655986
26,0.02818786
27,0.01531967
26,0.02818786
27,0.01531967
27,0.02460521
30,0.01144322
27,0.02460521
30,0.01144322
26,0.02724706
29,0.01364529
28,0.01713988
28,0.01713988
25,0.01231044
26,0.0105694
28,0.01108775
25,0.01231044
26,0.0105694
28,0.01108775
26,0.0107065
26,0.0107065
