frequency,quantity
29,0.01892444
66,0.014255
22,0.01832854
25,0.01137191
26,0.01001813
27,0.01471492
29,0.01237409
32,0.02031572
33,0.01146535
35,0.01237492
42,0.01074497
65,0.01172695
22,0.01832854
25,0.01137191
26,0.01001813
27,0.01471492
29,0.01237409
32,0.02031572
33,0.01146535
35,0.01237492
42,0.01074497
65,0.01172695
19,0.01134179
20,0.01124736
22,0.0104466
24,0.0118447
25,0.0301368
26,0.0252826
28,0.01315636
66,0.01083891
19,0.01134179
20,0.01124736
22,0.0104466
24,0.0118447
25,0.0301368
26,0.0252826
28,0.01315636
66,0.01083891
20,0.01112243
23,0.0100274
25,0.01125994
26,0.02463943
27,0.01497684
28,0.01042831
29,0.01306172
42,0.01024775
52,0.01051361
53,0.01143814
65,0.0107028
68,0.01164329
17,0.01090811
19,0.01069627
20,0.01518214
23,0.01639982
24,0.01369132
25,0.02328318
26,0.01450279
29,0.01159624
30,0.01166253
51,0.01037183
64,0.01053199
66,0.01314555
19,0.01092326
21,0.01407086
26,0.01750566
28,0.01468187
32,0.01407046
46,0.01100207
52,0.01585762
68,0.01149038
21,0.01143943
27,0.01673223
28,0.01100265
34,0.01080471
41,0.01019978
54,0.0103598
66,0.01458434
28,0.01272297
30,0.01457711
32,0.01170982
33,0.01662014
36,0.01004701
51,0.01220771
28,0.01272297
30,0.01457711
32,0.01170982
33,0.01662014
36,0.01004701
51,0.01220771
19,0.01026557
21,0.01105984
25,0.0136845
27,0.01200783
32,0.01113144
34,0.01069229
24,0.01525993
26,0.0152339
28,0.01162466
64,0.01019266
68,0.0117737
24,0.01525993
26,0.0152339
28,0.01162466
64,0.01019266
68,0.0117737
24,0.01351375
25,0.01331538
26,0.0145062
27,0.0128005
28,0.01167765
29,0.01018503
33,0.01465547
53,0.01136057
24,0.01351375
25,0.01331538
26,0.0145062
27,0.0128005
28,0.01167765
29,0.01018503
33,0.01465547
53,0.01136057
24,0.01161047
26,0.01670039
27,0.01016267
53,0.01208806
24,0.01161047
26,0.01670039
27,0.01016267
53,0.01208806
22,0.01223708
26,0.01345817
27,0.01380434
28,0.0156262
32,0.01056372
57,0.01111867
22,0.01223708
26,0.01345817
27,0.01380434
28,0.0156262
32,0.01056372
57,0.01111867
20,0.01060359
21,0.0134333
27,0.0125304
28,0.01136908
32,0.01186957
